Date,AAPL,BAX,CPB,ESS,FANG,HPE,LEG,MXIM,PNC,ZTS
20190625,50.9109,85.47,41.65,306.42,105.35,15.25,38.55,60.55,139.15,117.9
20190626,51.46,81.45,40.59,294.6,111.49,15,37.46,60,137.08,116.1
20190627,50.139,84.76,40.53,288.87,109.41,15.68,38.08,63.04,136.92,113.28
20190628,51.09,85.7,40.21,299.2,113.34,15.44,39.59,61.85,141.24,114.82
20190701,51.3196,84.02,40.66,299.53,112.94,15.62,40.61,63.82,142.6,116.46
20190702,52.1533,84.15,42.23,300.62,106.92,15.59,40.4,61.52,141.88,118.73
20190703,52.1617,85.16,43.1,309.59,107.7,15.81,40.11,61.73,143.74,116.59
20190705,51.2548,84.54,42.6,315.3,109.63,15.31,40.6,60.5,141.83,116.34
20190708,51.495,83.84,42.7,304.59,109.57,15.6,39.86,62.21,141.94,117.5
20190709,51.46,84.8,42.31,309.58,111.55,15.22,39.17,61.7,141.67,114.33
20190710,53.0643,85.69,41.8,315.34,114.97,15.15,38.81,63.44,143.99,119.47
20190711,52.2412,84,42.76,316,110.06,14.8,38.42,63.71,142.47,117.53
20190712,52.639,83.18,42.28,315.78,112.21,15.24,40.86,63.71,146.41,114.47
20190715,53.1044,85.15,42.84,317.9,109.86,15.26,40.49,62.95,141.1,116.19
20190716,53.331,83.75,43.35,305.67,106.38,15.45,39.51,62.85,143.65,115.11
20190717,51.443,86.31,42.71,310.7,105.8,15.37,41.02,63.53,145.77,114.62
20190718,53.874,83.59,42.52,306.84,106.09,14.8,39.91,62.61,140.18,120.43
20190719,53.1364,84.6,41.71,301.4,105.81,15.49,40.3,63.24,139.49,117.89
20190722,52.517,82.94,41.53,299.74,103.65,14.6,41.46,64.34,142.98,120.79
20190723,53.6,85.3,42,304.62,105.56,15.25,40.61,64.1,145.68,118.79
20190724,54.4315,84.33,42.4,297.59,105.87,14.84,41.57,66.15,143.43,119.28
20190725,52.068,85.86,40.6,301.9,105.7,15.09,41.02,64.46,146.44,118.88
20190726,52.618,89.04,42.99,314.42,106.7,14.95,39.38,65.84,148.5,115.16
20190729,53.59,88.83,42.41,315.79,101.73,14.85,39.89,65.29,143.87,120.82
20190730,52.532,86.99,41.72,317.7,102.92,15.27,42,64.71,143.11,117
20190731,53.81,87.72,41.84,312.22,104.8,14.94,41.51,61.01,146.1,115.6
20190801,52.9628,87.97,43.9,315.55,99.6,14.57,39.8,59.2,139.23,118.5
20190802,52.846,85.1,44.14,306.83,100.66,13.47,39.04,57.4,140.33,121.92
20190805,50.026,83.9,42.77,308.46,94.1,13.5,37.62,55.5,134.16,117.24
20190806,51.33,86.44,42.68,308.3,92.72,13.29,38.91,56.6,137.46,124.56
20190807,50.32,87.06,41.73,308.7,93,13.58,40.67,54.97,131,123.18
20190808,51.5242,86.43,43.41,313.72,99.4,13.67,41.36,57.86,132.57,124.56
20190809,50.5704,87.5,43.72,311.27,99.72,13.91,40.28,54.3,138.47,130.61
20190812,50.7,88.1,42.96,325.64,98.1,13.39,39.89,54.12,133.56,125.71
20190813,53.2597,88.32,43.91,321.06,103.03,13.7,39.21,55.77,134.68,127.4
20190814,52.4291,89.68,43.05,315.12,101.09,12.97,39.14,53.17,129.34,126.33
20190815,50.625,87.17,44.12,321.13,97.68,12.91,38.02,53.72,125.33,127.78
20190816,52.816,88.04,43.92,320.73,102.12,12.9,39.39,56.27,130,130.04
20190819,53.4864,88.3,45.32,330.99,102.38,13.44,40.4,57.01,131.52,127.13
20190820,54.86,90.76,43.48,328.49,100.17,13.56,38.9,55.1,128.8,128.99
20190821,55.01,88.07,44.63,329.57,103.2,13.18,39.72,54.99,129,128.11
20190822,54.564,90.54,44.25,331.43,104.01,13.83,40.77,56.15,126.8,127.35
20190823,53.01,86.91,44.21,317.33,99.2,12.85,37.3,54.21,124.37,124.81
20190826,53.591,88,43.76,322.65,96.7,12.98,38.69,53.39,126.8,127.7
20190827,52.55,86.58,42.82,327.91,95.98,13.24,36.45,54.77,126.81,130.37
20190828,53.9487,88.11,42.33,324.34,100.64,13.73,37.15,55,130.43,129.72
20190829,54.4858,89.8,45.01,325.18,101.2,14.31,38.99,56.45,133.3,131.35
20190830,53.288,91.15,46,322.38,100.58,14.21,37.87,57.21,133.93,126.79
20190903,52.957,90.95,47.66,324.92,99,13.54,37.35,55.29,131.72,127.27
20190904,54.4453,90.7,46.45,331.48,102.01,14.02,38.16,57.31,134.84,130.64
20190905,55.29,90.44,46.43,325.87,99.71,14.8,39.3,57.79,131.57,132.15
20190906,53.802,92.18,47.18,339.19,99.7,14.79,40.29,57.24,137.67,131.76
20190909,54.9109,91.4,45.5,336.45,99.46,15.65,41.19,59.05,136.65,129.05
20190910,56.883,86.25,48.03,321.63,101.77,15.56,43.74,60.29,139.23,127.41
20190911,55.9146,90.73,47.33,322.92,101.64,16.05,42.73,60.01,140,123.9
20190912,56.4796,89.93,48.76,324.97,96.89,15.49,43.57,61.94,139.05,125.45
20190913,55.9834,89.52,47.15,329.58,98.48,15.54,42.54,61.86,145.08,123.79
20190916,57.538,89.43,48.14,337.9,105.77,15.24,42.15,61,143,120.06
20190917,57.552,88.63,46.85,339.28,101.27,15,43.93,60.3,145.1,125.17
20190918,55.7963,91.48,47.62,342.92,100.79,14.99,42.1,61.16,148.3,123.66
20190919,56.69,91.78,47.59,333.37,100.48,15,41.88,58.83,147,130.08
20190920,55.0231,91,47.44,327.94,96.88,15.05,42.48,57.25,145.49,130.81
20190923,54.85,89.12,46.77,326.63,100.72,14.6,41.71,58.97,143.8,127.38
20190924,55.46,87.14,46.27,332.4,99.19,14.72,42.33,57.21,145.79,126.94
20190925,56.1495,89.1,47.27,342.34,97.38,15.14,41.4,58.82,145.17,126.73
20190926,57.0632,91.1,47.6,342.16,90.18,15,41.22,59.36,146.4,132.1
20190927,56.984,87.56,47.98,328.8,94.05,16,41.9,57.58,145.21,129
20190930,56.6587,90.72,46.99,328.82,93.53,15.73,41.5,59.91,144.19,127.06
20191001,56.8969,86.32,49.03,340.56,87,15.01,41.2,59.37,143.2,128.76
20191002,55.06,88.29,48.43,328.81,86.49,14.94,40.27,58.3,140.4,126.38
20191003,56.702,87,47.88,328.6,88.53,14.5,40.45,56.75,140.2,128.6
20191004,58.3782,87.07,47.61,332.8,87.32,14.8,40.1,59.72,143.9,132.79
20191007,57.921,88.69,49,335.99,83.65,14.72,40.84,58.99,143.67,126.67
20191008,56.6,88.99,48.17,335.92,81.84,14.01,40.26,58.182,138.64,127.98
20191009,57.5524,87.5,48.68,344.74,84.07,14.43,38.79,58.51,138.43,127.08
20191010,59.7107,87.99,48.85,345.4,84.58,14.19,40.45,58.22,140.51,133.08
20191011,60.469,92.35,47.37,340.95,85.8,14.78,42.62,60.31,146.5,133.3
20191014,60.5604,90.8,47.17,343.66,84.097,15.56,42.62,57.75,141.08,132.61
20191015,59.26,92.12,47.58,340.8,88.79,15.48,43.82,60.6,148.35,130.38
20191016,59.8561,90.06,48.63,343.5,84.94,15.12,44.07,59.104,146.48,128.71
20191017,59.6,90.23,49.53,337.24,86.71,15.88,43.36,60.41,149.4,133.68
20191018,60.6131,90.4,47.89,345.3,83.77,15.92,45.14,58.26,145.28,132.73
20191021,60.969,91.3,50.1,341.44,84.52,16.12,45.4,59.33,152.8,127.43
20191022,62.03,90.04,48.89,346.95,86.08,16.73,45.05,59.97,145.63,126.97
20191023,62.414,91.44,49.4,332.26,89.69,16.18,45.49,59,150.11,123.8
20191024,61.625,82.28,48.24,329.54,89.3,16.39,45.81,58.51,148.9,126.7
20191025,63.521,79.68,46.59,336.51,87.76,16.93,46.4,59.8,148.49,128.25
20191028,62.5768,79.96,47.5,333.06,86.6,16.62,47.16,58.43,151.56,131.38
20191029,61.863,79.62,47.74,327.16,91.14,16.75,54.06,59.02,152.28,127.29
20191030,61.233,79.64,46.69,333.09,88.54,16.84,53.71,61.33,152.02,131.4
20191031,62.55,79.2,47.02,343.13,86.15,16.53,52.5,58.96,148.6,128.38
20191101,64.769,78.56,48.69,332.18,89.83,16.9,53.52,63.23,154.62,127.43
20191104,66.372,80.34,46.61,324.7,94.18,17.32,54.21,62.16,152.52,126.75
20191105,67.2647,77.56,47.31,332.68,92.41,17.38,55,63.66,154.74,123
20191106,66.91,82.05,47.5,332.52,77.7,17.03,57.26,59.79,157.06,124.61
20191107,67.6384,81,46.87,319.33,78.73,17.35,55.31,62,153.46,124.74
20191108,67.064,80.62,48.35,316.36,75.96,17.64,56.21,62.51,152.8,119.13
20191111,68.29,82.37,46.74,318.74,77.54,18.22,55.02,60.1,158.32,122.76
20191112,68.63,83.7,48.28,312.59,81.09,17.83,54.6,58.96,155.7,118.5
20191113,69.2791,84.58,49.5,317.32,77.73,18.09,53.65,60.89,153.15,119.37
20191114,68.68,81.21,49.06,319.15,78.33,17.75,55.2,59.97,154.8,117.25
20191115,69.61,85.05,49.59,325,77.73,17.82,53.67,58.01,154.38,120.22
20191118,68.647,82.42,48.54,329.2,76.08,17.87,53.59,57.84,153.13,124.7
20191119,68.7276,85.36,49.14,333.17,75.98,17.88,53.29,58,152.3,122.98
20191120,67.7138,85,49.83,321.42,78.59,17.44,54.55,57.86,158.39,121.15
20191121,67.9649,82.69,47.31,325.67,78.36,17.48,52.8,55.52,155.34,125.77
20191122,68.171,85.38,47.85,322.67,77.21,17.12,54.59,55.76,155.86,120.38
20191125,67.1726,85.64,48.2,314.46,78.62,18.19,53,57.49,160.1,125.58
20191126,67.1167,82.69,48.3,318.54,78.1,16.17,54.41,58.41,159.68,127.53
20191127,69.93,83.97,47.67,324.55,79.68,16.64,53.27,60,159.04,127.57
20191129,67.0541,84.34,48.17,314.17,80.86,16.12,53.87,57.14,159.16,125.52
20191202,67.08,82.49,48.33,308.66,80.14,15.92,53.96,57.63,153.77,123.03
20191203,66.9497,83.73,48.28,309.4,79.4,15.68,53.32,56.99,149.99,124.41
20191204,67.286,84.4,49.92,320.68,81.97,16.13,53.88,57.31,155.3,124.55
20191205,68.586,86.52,49.72,314.69,83.92,16.17,53.69,57.76,155.3,124.85
20191206,69.4673,83.82,49.41,319.85,86.39,16.08,55.1,60.26,160.66,122.14
20191209,69.76,85.18,48.9,319.61,85.96,16.46,54.13,59.62,154.7,126.03
20191210,69.93,85.15,50.47,309.95,87.48,16.29,51.43,59.21,161.7,125.69
20191211,70.2286,85.14,48.98,313.62,87.01,16.03,51.75,58.86,158,125.78
20191212,69.268,85.95,49.22,306.2,88.18,16.7,52.68,62.23,162,128.83
20191213,70.2912,85.74,50.01,300.94,85.65,16.33,52.38,60.72,161.72,126.64
20191216,72.984,85.39,49.23,314.47,91.49,16.39,52.07,61.03,163,126.63
20191217,71.7165,86.53,50.02,308.04,87.21,16.47,52.53,62.58,165.84,131.3
20191218,72.484,87.5,50.36,301.92,91.39,16.13,52.47,62.37,167.1,128.28
20191219,71.075,83.24,48.23,303.69,90.53,16.28,52.48,61.48,163.76,131.17
20191220,73.16,83.2,50.12,301.52,90.19,15.91,53.31,64.56,163.96,135.63
20191223,72,88.02,50.27,303.68,89.5,16.47,50.77,62.94,160.47,132.6
20191224,71.669,85.46,50.79,308.68,94.41,16.4,52.4,61.31,168.21,136.12
20191226,74.4249,85.05,50.71,313.94,92.9,16.23,51.44,64.34,167.34,136.36
20191227,74.06,84.21,49.89,301.57,92.44,16,53.19,63.46,161.78,133.93
20191230,76.34,86.91,50.37,302.23,95.37,15.95,53.48,62.3,167.42,136.46
20191231,76.4602,85.36,50.76,315.86,96.44,15.94,52.14,64.32,166.18,137.3
20200102,75.4916,89.36,49.88,299.77,94.8,16.95,51.99,63.5,166.99,134.77
20200103,76.6666,88.9,48.84,302.9,95.2,15.97,49.84,63.9,163.51,134.76
20200106,75.89,86.85,49.49,314,98.9,15.85,50,60.62,161.9,134.74
20200107,76.5548,86.99,49.95,300.3,98.55,15.77,49.78,63,159.6,139.75
20200108,76.5977,87.12,47.52,311.47,93.89,16.33,49.64,62.5,162.77,138.88
20200109,80.2606,87.57,48.88,300.29,95.25,16.17,50.81,62.6,168.71,136.63
20200110,79.981,86.7,49.6,302.6,92.34,15.64,51.48,61.85,163.86,137.19
20200113,79.3,89.79,48.62,309.7,91.82,15.68,52.5,63.579,163.51,140.08
20200114,79.59,91.28,48.5,306.75,92.91,16.2,51.03,63.32,166.76,139.44
20200115,80.485,91.45,49.75,314.25,95.52,15.8,51.39,61.89,157.47,142.22
20200116,81.81,92.66,49.97,314.11,95.15,16.48,53.12,64.96,154.76,139.56
20200117,82.6415,90.84,49.07,320.32,92.08,15.3,52.9,62.33,158.27,143.94
20200121,82.2045,93.9,49.02,317.8,88.85,15.3,53.01,63.87,152.16,142.47
20200122,81.363,91.42,50.24,322.79,88.32,15.34,53.65,63.4,157.53,145.4
20200123,82.8899,95.4,51.35,325.73,88.7,15.78,53.81,63.65,155.67,141.33
20200124,82.488,95.27,49.8,323.71,86.29,15.42,52.01,64.19,153.9,138.57
20200127,78.5742,94.72,50.24,321.02,81.32,14.58,49.9,61.58,148.61,140.92
20200128,81.6678,90.92,49.2,310.46,81.43,15.3,51.56,62.74,150.46,144.37
20200129,84.642,93.9,49.39,309.7,80.78,15.11,51.63,61.711,154.18,139.3
20200130,83.0212,92.37,50.26,313.65,76.98,15.09,50.3,64.33,156.62,139.66
20200131,78.8345,90.71,49.02,320.75,74.7,13.99,49.54,62.04,155.16,134.26
20200203,80.455,89.82,50.16,325.28,74.84,14.6,48.53,60.9,155.74,140.94
20200204,81.0092,91.31,50.95,319.1,76.18,15.03,48.74,63.74,155.76,144.86
20200205,83.3518,95.19,49,324.62,78.2,15.23,48.15,64.6,160.81,142.98
20200206,81.7772,96.1,48.99,314.95,76.67,15.1,48.67,64.21,158.29,145.29
20200207,80.9116,94.61,50.29,318.18,75.9,14.99,46.07,65.04,153.65,140.8
20200210,80.5458,94.6,49.5,330.56,73,15.31,46.33,64,154.72,149.2
20200211,83.231,91.93,50.87,333.37,76.13,15.51,45.57,64.1,155.18,146.9
20200212,85.4,94.6,49.68,324.5,75.03,15.49,48.26,67.24,158.74,145.72
20200213,83.038,93.5,49.28,326.16,76.94,15.2,46.14,65.7,161.9,147.53
20200214,82.4412,93.63,49.84,334.55,78.49,14.45,46.7,65.37,158.74,149.37
20200218,83.29,96.09,50.4,335.76,77.9,14.88,45.16,62.89,155.35,150.11
20200219,84.246,97.13,48.53,326.54,83.02,14.57,45.01,65.1,159.91,144.69
20200220,80.109,93.98,50.01,327.49,78.6,14.5,46.57,64.9,160.87,146.72
20200221,78.7699,93.98,48.58,344.86,77.4,14.62,46.07,62.12,156.4,143.3
20200224,75.446,90.01,49.51,335.71,72.03,13.91,44.1,60.19,150.26,140.67
20200225,73.08,88.82,50.12,322.85,70.42,13.9,43.05,57.44,141.72,139.09
20200226,74.2132,89.66,48.75,329.09,65.48,13.06,41.03,57.61,143.2,141.62
20200227,70.64,85.62,47.8,308.78,60.4,13.19,39.18,56.8,134.18,133.96
20200228,71.23,86.63,46.75,294.08,64,13.22,41.43,58.05,132.6,137.88
20200302,77.1484,87.93,47.98,294.39,64.86,13.17,41.56,57.89,134.59,140.27
20200303,72.88,87.69,48,304.4,64,12.63,40.81,57.05,128.62,142.33
20200304,76.231,95.41,53.38,315.78,63.1,12.55,42.12,60.03,133.4,147.2
20200305,76.29,91.39,55,305.19,60.06,12.37,39.26,58.58,123.49,146.32
20200306,72.86,88.11,52.96,307.47,48.97,12.29,39.46,55.53,118.74,142.69
20200309,67.4137,80.1,50.3,283.43,28.19,11.25,34.61,50.41,99.66,131.19
20200310,72.011,84.87,52.08,307.08,30.17,11.59,36.65,53.21,110.74,137.73
20200311,72.0459,79.23,52.94,287.37,26.5,10.81,34.4,51.62,102.86,134.1
20200312,62.4651,76.19,47.9,267.57,25.87,9.41,31.03,46.92,94.75,125.96
20200313,70.2244,83.88,50.35,282.53,27.28,10.13,33.85,49.52,108.03,130.57
20200316,60.8922,73.14,50.5,224.53,23.66,8.67,27.96,43.7,92.67,107.08
20200317,64.957,82.29,54.2,244.1,20.8,8.68,28.98,48.88,99,114.92
20200318,62.3088,87.27,50.96,211.45,15.87,8.56,24.58,45.94,89.14,110.59
20200319,62.327,81.23,47.7,210.45,19.36,9.56,27.45,47.14,96.54,106.92
20200320,57.46,78.41,46.1,196.76,18.68,8.82,24.44,45.34,93.89,103.6
20200323,57.8017,73.8,44.96,189.33,20.83,7.89,23.19,46.86,83.93,94.65
20200324,63.67,77.4,44.7,188.77,24.44,9.13,27.6,48.32,93.3,107.9
20200325,62.53,73.94,42.37,200.79,24.24,9.67,28.37,48.86,94.88,113.3
20200326,67.14,82.26,44.38,221,26.23,10.58,30.83,51.69,107.06,120.65
20200327,63.834,82.64,45.88,236.5,24.64,9.93,28.78,48.32,102.16,111.92
20200330,64.3626,83.04,48.21,235.4,23.83,10.33,28.16,51.37,104.43,117.52
20200331,63.9354,81.91,47.67,228.06,26.9,9.94,27.78,49.82,95.89,122.53
20200401,61.1199,81.64,47.45,203.45,25.14,10.02,24.76,46.21,87.37,113.29
20200402,62.8579,83.8,47.95,198.52,30.05,9.53,24.63,48.74,91.72,118.46
20200403,60.6705,81.54,51.96,194.51,32.06,9.6,23.18,49.45,85.68,117.2
20200406,68.8536,88.74,48.27,217.02,32.5,10.12,26.37,54.27,97.17,128.42
20200407,66.4442,86.53,48.6,220.27,34.3,9.98,26.75,52.98,95.65,127.08
20200408,69.3324,85.07,48.17,237.29,39.18,10.71,29.27,55.53,104.4,130.39
20200409,68.7563,87.73,49.49,254.8,35.79,11.02,30.35,53.58,109.01,133.79
20200413,69.5564,88,49.4,247.7,34.72,10.72,30.02,54.59,104.06,126.76
20200414,74.5418,90.7,50.8,254.55,31.83,10.42,29.51,55.3,103.05,133.78
20200415,72.1644,90.56,52.4,246.2,31.57,9.88,27,52.8,94.21,124.71
20200416,72.1569,94.54,52.34,246.52,28.11,9.71,27.62,54.8,94.14,132.09
20200417,71.2,96.48,52.64,271.52,32.41,9.92,29.95,53.45,102.2,136.23
20200420,70.3981,94.38,53.5,248.6,31.65,9.59,28.56,52.64,105.18,130.48
20200421,69.6998,90.8,52.54,238.94,32.4,9.26,27.4,50.5,101,129.6
20200422,71.294,92.59,52.2,247.28,35.09,9.24,27.63,53.67,102.1,130.6
20200423,70.4722,95.57,50.73,253.17,37.5,9.39,29.75,53.39,100.39,127.67
20200424,72.1644,93.51,52.57,241.67,36.26,9.76,30.78,54.88,105.72,131.01
20200427,73.522,96.88,52.96,257.96,37.14,9.74,32.8,57.28,107.9,130.11
20200428,70.645,91,52.51,257.21,38,9.9,35.24,56,110.42,123
20200429,73.7883,91.78,51.33,257.94,44.3,10.69,36.31,58.2,112.72,130.04
20200430,76.37,92.4,51.54,250.5,43.86,10.52,36.61,55.76,109.18,133.22
20200501,75.7462,88.49,51.29,242.15,42.2,9.9,34.42,53.75,106.12,132.13
20200504,74.72,89.44,52.48,247.46,43.18,9.58,34.83,53.51,105.75,131.91
20200505,77.54,90.67,52.37,250.18,40.77,9.53,30.45,54.41,104.22,131.6
20200506,75.8333,89.76,51.43,244.83,39.26,9.6,28.75,54.5,101,127.24
20200507,79.63,92.23,51.09,258.84,40.8,9.82,27.94,53.83,104.74,125.86
20200508,80.3544,88.22,53.27,253.31,43.22,10.63,31.2,56.13,105.36,125.69
20200511,79.8123,90.37,53.13,254.89,41.41,9.83,29.84,54.9,104.03,130.7
20200512,79.8378,86.57,54.1,240,42.06,9.87,28.25,54.32,103,127.43
20200513,80.6791,85.93,54,236.52,38.32,9.12,25.31,55.23,101.54,123.39
20200514,77.897,88.39,55.12,227.54,39.04,9.38,28.35,54.11,99.01,131.39
20200515,77.866,88.8,54.01,234.27,39.54,9.37,27.88,52.86,99.86,132.58
20200518,81.96,87.27,52.22,251.3,43.68,10.45,31.11,56.74,107.82,136.92
20200519,81.49,89.6,50.43,232.25,42.3,10.1,28.61,57.06,105.31,137
20200520,82.1705,87.8,49.6,237.15,45.03,10.56,30.47,58.8,108.6,133.51
20200521,81.9313,89.03,49.34,243.17,44.59,10.62,30.34,57.92,106.47,135.05
20200522,82.1933,90.46,49.25,247.48,44.07,9.3,30.71,57.23,107.25,131.37
20200526,82.5903,86.43,49.68,251.36,45.5,9.5,31.76,59.51,110.83,132.19
20200527,79.5339,89.9,48.96,252.49,45.6,9.83,33.82,60.18,119.4,138.31
20200528,83.0087,92.3,51.67,249.82,43.64,9.59,32.97,57.65,119.8,144.32
20200529,83.048,93.94,52.11,252.65,42.95,9.81,31.64,60.27,115.48,139.52
20200601,84.4351,90.93,52.15,248.78,43.83,9.77,32.59,60.15,118.1,143.62
20200602,84.541,92.89,52.77,257.53,46.42,10.41,33.64,61.3,117.85,141.91
20200603,83.54,93.26,51.2,256.87,49.34,10.66,35.45,62.58,125.09,143.76
20200604,82.53,91.38,49.91,260.18,49.31,10.83,36.08,62.2,126.59,145.25
20200605,83.966,93.1,49.05,262.89,54.44,11.33,37.35,62.12,133.71,141.69
20200608,85.436,92.72,51.55,289.1,61.16,11.82,39.9,61.74,135.55,144.6
20200609,89.5517,89.1,50.6,270.3,55.25,11.25,39.39,62.72,127.31,139.6
20200610,89.9,87.64,49.26,271,50.7,11.1,36.53,61.21,121.31,142.41
20200611,86.85,85.91,48.08,251.27,45.31,10.15,33.87,58.49,107.88,134.44
20200612,87,86.56,47.16,254.48,48.33,10.32,32.9,57.62,116.2,138.16
20200615,87.0587,84.86,50.58,253.44,48.71,10.34,34.53,58.33,113.91,137.9
20200616,88.65,85.26,51.06,255.95,50.59,10.66,36.47,62.61,118.55,142.96
20200617,90.2798,85.5,51.14,248,47.77,10.4,35.48,63.13,113,138.95
20200618,88.561,84.39,49.34,251.71,48.21,10.38,35.31,60.65,112.79,139.7
20200619,91.61,87.63,51.03,242.08,48.01,9.94,34.13,63.26,110.71,139.8
20200622,89.831,85.69,51.48,242.09,46.62,10.09,35.2,62.24,111.32,139.32
20200623,94.6829,84.77,50.9,240.17,47.53,9.92,36.79,64.33,111.24,143.01
20200624,92.101,83.02,49.55,229.35,43.2,9.49,34.72,59.92,106.8,139.3
20200625,93.38,87.36,51.2,237.28,44.37,9.88,34.75,62.33,107.37,135.7
20200626,91.223,85.34,49.1,227.08,42.07,9.8,32.67,59.3,105.51,137.85
20200629,92.353,85.44,51.39,235.61,41.48,9.66,36.1,61.7,103.78,135.25
20200630,91.4,89.1,50.52,229.24,42.03,10.01,36.61,60.97,109.82,142.08
20200701,92.9367,91.35,50.18,250.04,40.2,9.54,34.51,60.23,103.54,141.21
20200702,92.465,91.35,51.76,243.52,43.2,9.49,35.15,62.9,103.41,141.16
20200706,96.4841,90.14,49.47,246.6,43.69,10.02,35.54,62.63,103.45,143.2
20200707,95.6316,87.7,52.15,239.34,41.66,9.2,35.59,62.13,100.07,141.54
20200708,97.6051,86.85,50.15,233.75,41.18,9.33,37.19,63.49,100.77,138.9
20200709,99.951,89.85,51.59,229.37,38.1,9.27,34.85,65.2,100.68,143.26
20200710,99.47,86.8,50.72,230.33,38.94,9.64,35.8,65.2,102.3,143.4
20200713,99.9542,84.94,50.81,233.12,38.2,9.48,35.3,71.48,104.57,144.77
20200714,100.0308,86.72,51.02,232.3,39.93,9.77,35.5,71.035,101.95,143.6
20200715,100.446,88.82,51.05,231.66,40,10,38.01,72,108.32,146.66
20200716,97.0419,89.14,51.45,225.54,40.97,10.03,37.91,69.99,105.24,143.08
20200717,98.8884,89.22,50.3,229.7,39.32,10.03,37.77,72.52,107.14,150.46
20200720,99.7744,91.1,51.29,216.35,40.34,9.84,36.78,72.68,103.97,151.26
20200721,99,91.07,50.7,224.66,42.42,10.06,35.8,71,110.5,147.1
20200722,100.9402,91.8,50.92,230.23,42.6,9.79,38.4,69.93,110.86,147.53
20200723,93.471,92.35,49.98,217.96,41.74,9.96,36.61,70.21,111.15,146.11
20200724,95.514,89.92,51.6,219.71,40.87,9.87,36.78,67.91,107.36,148.5
20200727,99.05,89.65,51.59,220.33,41.63,9.88,38.9,70.44,105.8,148.06
20200728,93.5035,90.34,51.3,228.52,40.66,9.55,38.8,71.37,110.02,149.19
20200729,95.12,95,52.2,219.6,42.1,9.97,39.9,71.6,109.14,152.69
20200730,100.05,89.21,51.44,221.24,41.4,9.87,40.1,72.11,106.35,153.96
20200731,109.39,87.43,49.84,220.82,40.73,10.1,42.07,71.1,111.32,158.6
20200803,112.0525,85.17,52.11,218.94,41.99,9.92,41.5,71.86,108.09,158.94
20200804,114.716,84.33,50.76,214.75,42.51,10.15,38.8,71.4,106.07,157.96
20200805,114.595,81.2,51.39,223.72,43.2,10.37,39.06,69.64,107.01,161.64
20200806,119.5892,84.07,50.98,226.7,42.02,10.35,40.38,71.08,108.5,161.64
20200807,114.1178,83.72,51.08,233.64,42.37,10.58,40.26,70.24,114,160.44
20200810,113.9632,83.7,51.8,228.25,46.26,10.4,41.32,72.09,113.91,161.16
20200811,114.797,83.23,50.29,228.89,45.34,10.34,43.14,69.67,116.69,160.25
20200812,113.27,86.79,51.27,230.3,45.13,10.32,41.13,70.9,113,162.62
20200813,118.35,86.93,52.24,220.34,45.07,9.69,40.29,71.5,112.62,163.34
20200814,120.2148,87.3,52.18,221.71,47.16,10.15,41.62,69.2,111.97,158.78
20200817,114.9953,85,54.13,221.46,45.14,9.7,41.27,72.16,111.43,165.05
20200818,119.2073,87.15,54.4,226.06,44.57,9.59,41,69.4,107.16,165.93
20200819,116.0537,86.33,53.24,211.3,45,9.68,40.31,72.36,106.57,166.1
20200820,119.42,83.84,53.3,218.84,42.45,9.42,41.08,72.029,109.95,159.89
20200821,127.21,84.1,54.78,219.69,39.39,9.61,40.9,69.15,106.81,160.71
20200824,129.0017,85.06,54.7,219.65,42.01,9.94,42.11,72.1,110.6,160.5
20200825,125.117,85.7,53.57,218.75,41.88,9.35,40.75,74.12,114.9,158.66
20200826,127.0974,86.51,55.64,212.8,39.7,9.68,42.28,72.551,112.61,165.49
20200827,129.02,89.16,55.3,216.94,41.54,9.7,42.67,73.54,115.9,160.54
20200828,125.4435,87.32,54.21,223.82,41.34,10.12,42.55,71.76,112.68,168
20200831,134.54,88.48,52.73,216.94,40.62,9.73,42,68.8,114.5,164.9
20200901,134.85,88.28,51.9,224.61,40.1,9.68,42.68,69.499,115.3,168.57
20200902,137.5,86.31,54.25,227.05,36.94,10.28,44.27,72.6,114.4,172.31
20200903,121.93,84.54,48.8,229.54,36.49,9.97,44.02,69.62,114.49,163.8
20200904,125.32,82.6,49.84,228.74,35.77,9.89,44,70.24,114.2,158.48
20200908,118.29,83.7,46.34,230.32,32.07,9.68,44.72,67.2,112.3,157.91
20200909,121.5,84.95,46.82,225.23,33.743,9.51,44.12,68.33,109.91,160.97
20200910,116.32,85.03,46.72,217.25,31.31,9.37,45.98,69.65,112.4,165.8
20200911,115,86.6,47.2,215.18,29.68,9.66,45.37,67,115.49,162.54
20200914,119.763,84.07,47.22,225.26,32.55,9.62,45.4,68.93,119.11,164.5
20200915,115.74,82.04,46.69,221.03,31.6,9.35,44.12,68.03,116.81,169.49
20200916,115.79,82.48,47.01,223.6,33.44,9.87,44.67,69.41,116.59,164.96
20200917,112.3,83.68,47.15,216.54,34.48,9.81,46.57,70.04,113.6,162.01
20200918,110.76,84.48,46.92,221.5,34.75,9.9,44.38,68.99,116.1,164.54
20200921,115.31,83.11,47.91,206.79,33.35,9.4,42.88,67.91,113.89,167.95
20200922,113.36,80.63,47.33,214.04,31.78,9.57,41.78,67.5,109.95,166.9
20200923,111.13,81.86,45.53,202.66,30.7,9.27,43.35,67.1,102.87,160.11
20200924,111.6,81.4,47.1,201.37,30.15,9.45,41.98,65.5,104.8,158.58
20200925,113.69,80.33,48.75,204.88,30.2,9.54,41.81,67.41,109,165.4
